order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id,customer_id,order_date
314955,196604,P000953,2,507.25,507.25,1014.5,0.0,101.45,0.0,20.0,2025-12-15,2025-12-16 00:00:00,Refunded,0,,C044246,2025-12-15
315603,197017,P000639,1,7879.73,7879.73,7879.73,0.0,630.38,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C017134,2025-12-15
314954,196603,P002421,1,153.6,153.6,153.6,0.0,4.61,0.0,70.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C044246,2025-12-15
428575,267531,P001189,1,10505.13,10505.13,10505.13,0.0,840.41,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C000918,2025-12-15
315985,197244,P004168,1,136.53,136.53,136.53,0.0,4.1,2.73,70.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C059189,2025-12-15
319438,199419,P002467,1,6442.5,6442.5,6442.5,0.0,515.4,0.0,100.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C044509,2025-12-15
318872,199068,P002936,1,256.84,256.84,256.84,0.0,30.82,0.0,20.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C006921,2025-12-15
318695,198950,P001859,1,7763.11,7763.11,7763.11,0.0,621.05,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C025071,2025-12-15
318694,198950,P004078,2,2419.09,2419.09,4838.18,0.0,387.05,24.19,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C025071,2025-12-15
195753,122237,P002061,1,2184.43,2184.43,2184.43,0.0,174.75,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C007719,2025-12-15
195754,122237,P002735,1,11242.53,11242.53,11242.53,0.0,899.4,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C007719,2025-12-15
22300,13915,P000941,1,10555.7,10555.7,10555.7,0.0,844.46,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C006693,2025-12-15
22283,13906,P003904,1,683.69,683.69,683.69,0.0,82.04,0.0,20.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C006693,2025-12-15
22282,13906,P004839,1,245.41,245.41,245.41,0.0,7.36,4.91,70.0,2025-12-15,2025-12-17 00:00:00,Refunded,0,,C006693,2025-12-15
22281,13906,P003843,1,1265.45,1265.45,1265.45,0.0,101.24,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C006693,2025-12-15
22280,13906,P001044,1,12987.24,12987.24,12987.24,0.0,1038.98,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C006693,2025-12-15
159456,99475,P002978,1,16082.74,16082.74,16082.74,0.0,804.14,0.0,100.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C048168,2025-12-15
22237,13880,P003861,2,3152.11,3152.11,6304.22,0.0,504.34,0.0,100.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C013380,2025-12-15
195995,122398,P000504,1,7767.61,7767.61,7767.61,0.0,621.41,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C007093,2025-12-15
315984,197244,P001681,1,5436.04,5436.04,5436.04,0.0,434.88,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C059189,2025-12-15
317959,198497,P002744,1,13971.34,13971.34,13971.34,0.0,1117.71,0.0,150.0,2025-12-15,2025-12-16 00:00:00,Cancelled,0,,C048280,2025-12-15
317957,198497,P002491,1,5806.52,5806.52,5806.52,0.0,464.52,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C048280,2025-12-15
317415,198157,P004838,1,134.32,134.32,134.32,0.0,4.03,0.67,70.0,2025-12-16,2025-12-17 00:00:00,Completed,0,,C051979,2025-12-15
158763,99039,P004115,2,5418.96,5418.96,10837.93,0.0,541.9,54.19,20.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C018577,2025-12-15
196713,122844,P000480,3,7111.56,7111.56,21334.69,0.0,1706.78,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C021655,2025-12-15
196714,122844,P003849,1,3051.48,3051.48,3051.48,0.0,244.12,0.0,100.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C021655,2025-12-15
158693,98991,P004399,1,52.98,52.98,52.98,0.0,1.59,0.26,70.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C056621,2025-12-15
428390,267411,P002027,1,1456.9,1456.9,1456.9,0.0,116.55,0.0,50.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C052650,2025-12-15
428391,267411,P002034,1,2152.31,2152.31,2152.31,0.0,172.18,0.0,50.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C052650,2025-12-15
428392,267411,P001763,3,290.67,290.67,872.01,0.0,26.16,0.0,70.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C052650,2025-12-15
428393,267411,P000246,1,1277.25,1277.25,1277.25,0.0,127.73,0.0,30.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C052650,2025-12-15
316126,197337,P001440,1,12463.96,12463.96,12463.96,0.0,623.2,0.0,100.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C032108,2025-12-15
316125,197337,P002294,1,169.66,169.66,169.66,0.0,5.09,0.0,50.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C032108,2025-12-15
316109,197326,P000029,1,3391.39,3391.39,3391.39,0.0,339.14,0.0,30.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C033768,2025-12-15
315986,197244,P002761,1,14667.04,14667.04,14667.04,0.0,1173.36,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C059189,2025-12-15
317958,198497,P004252,1,123.06,123.06,123.06,0.0,12.31,0.62,20.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C048280,2025-12-15
134565,83948,P001859,1,7369.46,7369.46,7369.46,0.0,589.56,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Refunded,0,,C021972,2025-12-15
66708,41655,P004079,1,622.89,622.89,622.89,0.0,49.83,3.11,50.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C014189,2025-12-15
314917,196581,P002844,2,417.57,417.57,835.14,0.0,100.22,0.0,20.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C007018,2025-12-15
198294,123858,P000239,2,1913.92,1913.92,3827.83,0.0,382.78,0.0,30.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C028401,2025-12-15
198295,123858,P000486,1,7799.64,7799.64,7799.64,0.0,623.97,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C028401,2025-12-15
311604,194485,P002754,1,125.87,125.87,125.87,0.0,3.78,0.0,50.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C026163,2025-12-15
311603,194485,P000770,3,137.44,137.44,412.31,0.0,12.37,0.0,70.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C026163,2025-12-15
311298,194306,P004134,1,4514.07,4514.07,4514.07,0.0,361.13,22.57,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C014831,2025-12-15
198296,123858,P003004,1,14366.07,14366.07,14366.07,0.0,1149.29,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C028401,2025-12-15
198537,124021,P001559,1,2583.09,2583.09,2583.09,0.0,129.15,0.0,20.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C053846,2025-12-15
310827,194018,P000656,1,147.43,147.43,147.43,0.0,4.42,0.0,50.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C059043,2025-12-15
68003,42471,P002807,1,6867.51,6867.51,6867.51,0.0,549.4,0.0,150.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C013527,2025-12-15
431820,269580,P003858,1,5574.91,5574.91,5574.91,0.0,445.99,0.0,150.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C026943,2025-12-15
68004,42471,P003011,2,6036.5,6036.5,12073.0,0.0,965.84,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C013527,2025-12-15
68034,42493,P004225,1,18831.14,18831.14,18831.14,0.0,941.56,94.16,30.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C042322,2025-12-15
310649,193904,P002751,3,56.41,56.41,169.22,0.0,5.08,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C006864,2025-12-15
157147,98019,P003967,1,5619.73,5619.73,5619.73,0.0,449.58,28.1,150.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C052499,2025-12-15
198293,123858,P000313,1,254.83,254.83,254.83,0.0,7.64,0.0,70.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C028401,2025-12-15
68058,42507,P002609,1,26236.1,26236.1,26236.1,0.0,1311.8,0.0,50.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C010813,2025-12-15
68239,42623,P001367,2,2998.7,2998.7,5997.39,0.0,599.74,0.0,30.0,2025-12-16,2025-12-17 00:00:00,Completed,0,,C015270,2025-12-15
68241,42625,P002264,1,13547.4,13547.4,13547.4,0.0,1083.79,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C050580,2025-12-15
134809,84111,P003845,1,305.24,305.24,305.24,0.0,24.42,0.0,50.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C016242,2025-12-15
116669,72852,P003099,1,11204.97,11204.97,11204.97,0.0,896.4,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C056319,2025-12-15
309663,193291,P001305,1,2165.62,2165.62,2165.62,0.0,173.25,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C058196,2025-12-15
309662,193291,P000943,1,9347.07,9347.07,9347.07,0.0,747.77,0.0,150.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C058196,2025-12-15
309575,193229,P003126,1,12219.01,12219.01,12219.01,0.0,977.52,0.0,200.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C053440,2025-12-15
309574,193229,P003099,1,4491.79,4491.79,4491.79,0.0,359.34,0.0,200.0,2025-12-16,2025-12-17 00:00:00,Completed,0,,C053440,2025-12-15
19953,12440,P001699,2,2004.32,2004.32,4008.63,0.0,320.69,0.0,100.0,2025-12-15,2025-12-17 00:00:00,Refunded,0,,C019908,2025-12-15
19952,12440,P002692,2,24840.82,24840.82,49681.63,0.0,2484.08,0.0,50.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C019908,2025-12-15
134810,84111,P004512,1,16460.71,16460.71,16460.71,0.0,823.04,82.3,100.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C016242,2025-12-15
157001,97940,P001577,2,3444.41,3444.41,6888.81,0.0,344.44,0.0,20.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C055473,2025-12-15
432680,270112,P001529,1,982.5,982.5,982.5,0.0,78.6,0.0,50.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C006599,2025-12-15
432681,270112,P000954,1,3362.68,3362.68,3362.68,0.0,336.27,0.0,30.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C006599,2025-12-15
198538,124021,P002765,1,66.45,66.45,66.45,0.0,1.99,0.0,70.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C053846,2025-12-15
67671,42259,P003159,1,1000.16,1000.16,1000.16,0.0,100.02,0.0,30.0,2025-12-16,2025-12-18 00:00:00,Refunded,0,,C058493,2025-12-15
157905,98506,P002766,3,196.59,196.59,589.78,0.0,17.69,0.0,70.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C012213,2025-12-15
157906,98506,P001736,1,6555.09,6555.09,6555.09,0.0,524.41,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C012213,2025-12-15
314916,196581,P001320,1,5863.47,5863.47,5863.47,0.0,469.08,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C007018,2025-12-15
21078,13149,P001098,1,1036.88,1036.88,1036.88,0.0,51.84,0.0,20.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C014582,2025-12-15
197226,123183,P000446,1,141.95,141.95,141.95,0.0,4.26,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C034695,2025-12-15
197250,123200,P001709,1,3631.28,3631.28,3631.28,0.0,290.5,0.0,100.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C029678,2025-12-15
197363,123280,P002736,1,3002.94,3002.94,3002.94,0.0,240.23,0.0,150.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C058856,2025-12-15
197364,123280,P001287,1,5019.19,5019.19,5019.19,0.0,250.96,0.0,50.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C058856,2025-12-15
314680,196428,P003702,2,3374.31,3374.31,6748.63,0.0,337.43,0.0,50.0,2025-12-15,2025-12-16 00:00:00,Refunded,0,,C020035,2025-12-15
314476,196298,P004332,1,6487.15,6487.15,6487.15,0.0,324.36,32.44,100.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C055741,2025-12-15
67121,41918,P002529,1,3795.38,3795.38,3795.38,0.0,303.63,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C022599,2025-12-15
117183,73187,P001333,1,6263.7,6263.7,6263.7,0.0,501.1,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C051499,2025-12-15
117130,73156,P001380,1,3179.17,3179.17,3179.17,0.0,158.96,0.0,50.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C032861,2025-12-15
67208,41970,P000800,1,100.76,100.76,100.76,0.0,3.02,0.0,30.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C042442,2025-12-15
67209,41970,P004073,2,3328.0,3328.0,6656.0,0.0,532.48,33.28,100.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C042442,2025-12-15
67230,41984,P001514,1,3752.6,3752.6,3752.6,0.0,300.21,0.0,150.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C028311,2025-12-15
67231,41984,P002537,1,5896.97,5896.97,5896.97,0.0,471.76,0.0,150.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C028311,2025-12-15
158105,98619,P004828,1,9504.86,9504.86,9504.86,0.0,760.39,47.52,200.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C027596,2025-12-15
67232,41984,P002525,1,5797.08,5797.08,5797.08,0.0,463.77,0.0,150.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C028311,2025-12-15
312338,194951,P003339,2,10024.44,10024.44,20048.88,0.0,1603.91,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C052416,2025-12-15
312488,195045,P003090,3,12773.17,12773.17,38319.52,0.0,3065.56,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C018866,2025-12-15
312951,195337,P003390,1,8294.94,8294.94,8294.94,0.0,414.75,0.0,100.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C052460,2025-12-15
313128,195446,P004346,1,238.2,238.2,238.2,0.0,7.15,4.76,70.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C033913,2025-12-15
313202,195490,P001185,2,3916.77,3916.77,7833.54,0.0,626.68,0.0,150.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C059001,2025-12-15
313207,195494,P001471,1,6696.94,6696.94,6696.94,0.0,535.75,0.0,150.0,2025-12-15,2025-12-16 00:00:00,Cancelled,0,,C059001,2025-12-15
319439,199419,P000828,3,254.34,254.34,763.02,0.0,22.89,0.0,70.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C044509,2025-12-15
431152,269154,P002880,1,15758.65,15758.65,15758.65,0.0,787.93,0.0,100.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C048158,2025-12-15
67327,42044,P000766,2,280.25,280.25,560.49,0.0,16.81,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C044482,2025-12-15
67326,42044,P001630,2,224.8,224.8,449.61,0.0,44.96,0.0,20.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C044482,2025-12-15
117128,73156,P001854,1,6860.39,6860.39,6860.39,0.0,548.83,0.0,100.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C032861,2025-12-15
117129,73156,P003958,1,1286.05,1286.05,1286.05,0.0,102.88,6.43,50.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C032861,2025-12-15
67234,41985,P001696,1,14791.88,14791.88,14791.88,0.0,1183.35,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C028311,2025-12-15
67233,41985,P002760,1,7934.1,7934.1,7934.1,0.0,634.73,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C028311,2025-12-15
431091,269116,P003555,4,13896.23,13896.23,55584.94,0.0,4446.8,0.0,200.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C025265,2025-12-15
432682,270112,P002072,1,8534.89,8534.89,8534.89,0.0,682.79,0.0,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C006599,2025-12-15
319527,199479,P001199,1,12698.26,12698.26,12698.26,0.0,1015.86,0.0,200.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C029892,2025-12-15
426406,266187,P000789,2,63.52,63.52,127.04,0.0,3.81,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C040004,2025-12-15
328630,205130,P001340,2,9830.7,9830.7,19661.41,0.0,1572.91,0.0,150.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C019092,2025-12-15
161215,100612,P000235,3,723.86,723.86,2171.58,0.0,217.16,0.0,30.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C008053,2025-12-15
328629,205130,P000861,1,249.97,249.97,249.97,0.0,7.5,0.0,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C019092,2025-12-15
422247,263603,P004165,1,84.67,84.67,84.67,0.0,2.54,1.69,70.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C029440,2025-12-15
422255,263610,P003549,1,14895.38,14895.38,14895.38,0.0,1191.63,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C029440,2025-12-15
61261,38264,P000397,1,4251.65,4251.65,4251.65,0.0,425.16,0.0,30.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C030834,2025-12-15
327917,204675,P001064,1,12773.66,12773.66,12773.66,0.0,1021.89,0.0,150.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C025883,2025-12-15
119634,74723,P002043,1,10525.23,10525.23,10525.23,0.0,842.02,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Refunded,0,,C050667,2025-12-15
119633,74723,P004080,1,9967.29,9967.29,9967.29,0.0,797.38,49.84,200.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C050667,2025-12-15
119632,74723,P001017,1,11768.9,11768.9,11768.9,0.0,588.44,0.0,100.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C050667,2025-12-15
327684,204533,P004344,1,6938.22,6938.22,6938.22,0.0,555.06,34.69,150.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C041386,2025-12-15
327683,204533,P002883,3,23200.82,23200.82,69602.46,0.0,3480.12,0.0,50.0,2025-12-15,2025-12-17 00:00:00,Cancelled,0,,C041386,2025-12-15
24384,15230,P003471,4,19262.97,19262.97,77051.87,0.0,3852.59,0.0,100.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C042087,2025-12-15
61850,38625,P002384,1,224.29,224.29,224.29,0.0,26.91,0.0,20.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C020052,2025-12-15
328809,205244,P001098,1,1680.42,1680.42,1680.42,0.0,84.02,0.0,20.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C027545,2025-12-15
61851,38625,P004391,1,136.49,136.49,136.49,0.0,4.09,2.73,50.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C020052,2025-12-15
61853,38625,P001528,1,3743.02,3743.02,3743.02,0.0,299.44,0.0,100.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C020052,2025-12-15
61903,38659,P000156,1,13928.36,13928.36,13928.36,0.0,696.42,0.0,100.0,2025-12-16,2025-12-17 00:00:00,Completed,0,,C033293,2025-12-15
192499,120194,P004732,2,8251.22,8251.22,16502.44,0.0,825.12,82.51,30.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C052210,2025-12-15
24153,15090,P004480,1,491.61,491.61,491.61,0.0,58.99,2.46,20.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C039608,2025-12-15
133406,83227,P001444,1,19702.13,19702.13,19702.13,0.0,985.11,0.0,100.0,2025-12-15,2025-12-16 00:00:00,Completed,0,,C024670,2025-12-15
192800,120382,P002260,1,13988.99,13988.99,13988.99,0.0,1119.12,0.0,200.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C006668,2025-12-15
192801,120382,P004850,1,6955.66,6955.66,6955.66,0.0,556.45,34.78,150.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C006668,2025-12-15
423084,264124,P002514,1,7091.13,7091.13,7091.13,0.0,567.29,0.0,100.0,2025-12-16,2025-12-17 00:00:00,Completed,0,,C014811,2025-12-15
423085,264125,P004821,1,2050.23,2050.23,2050.23,0.0,164.02,10.25,70.0,2025-12-16,2025-12-18 00:00:00,Refunded,0,,C014811,2025-12-15
423257,264241,P003744,1,547.08,547.08,547.08,0.0,65.65,0.0,20.0,2025-12-16,2025-12-18 00:00:00,Completed,0,,C027555,2025-12-15
193053,120536,P001692,1,9072.25,9072.25,9072.25,0.0,725.78,0.0,200.0,2025-12-17,2025-12-19 00:00:00,Completed,0,,C045940,2025-12-15
62322,38911,P004340,1,2678.74,2678.74,2678.74,0.0,214.3,13.39,150.0,2025-12-15,2025-12-17 00:00:00,Completed,0,,C048880,2025-12-15
326366,203707,P001389,1,9411.11,9411.11,9411.11,0.0,470.56,0.0,30.0,2025-12-17,2025-12-19 00:00:00,Cancelled,0,,C019826,2025-12-15
160529,100192,P003119,1,6059.62,6059.62,6059.62,0.0,484.77,0.0,150.0,2025-12-17,2025-12-18 00:00:00,Completed,0,,C040857,2025-12-15
61852,38625,P001373,2,23531.52,23531.52,47063.04,0.0,2353.15,0.0,50.0,2025-12-16,2025-12-18 00:00:00,Cancelled,0,,C020052,2025-12-15
160528,100192,P001321,1,1840.36,1840.36,1840.36,0.0,147.23,0.0,70.0,2025-12-16,2025-12-17 00:00:00,Completed,0,,C040857,2025-12-15
